2026-07-18 02:12:57,426 | INFO | tools.task_tools | list_tasks called: status=Status.PENDING priority=None tag=None
2026-07-20 00:14:51,403 | INFO | tools.task_tools | create_task succeeded: task_id=e54175a8-20a5-4101-9473-b1d89dd0d852
2026-07-20 00:14:51,404 | INFO | tools.task_tools | create_task called: title='Due later' priority=Medium
2026-07-20 00:14:51,418 | INFO | tools.task_tools | create_task succeeded: task_id=5effaecb-e193-476e-b50a-77f044465b02
2026-07-20 00:14:51,419 | INFO | tools.task_tools | create_task called: title='No due date' priority=Medium
2026-07-20 00:14:51,433 | INFO | tools.task_tools | create_task succeeded: task_id=8b2575d8-31bb-4950-8b82-2c8ecc9dac03
2026-07-20 00:14:51,434 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=2026-07-26 19:14:51.433958+00:00
2026-07-20 00:14:51,438 | INFO | tools.task_tools | list_tasks returned 1 task(s)
2026-07-20 00:14:51,526 | INFO | tools.task_tools | update_task called: task_id=does-not-exist
2026-07-20 00:14:51,529 | ERROR | tools.task_tools | update_task failed: no task found with ID does-not-exist
2026-07-20 00:14:51,616 | INFO | tools.task_tools | create_task called: title='Finish this' priority=Medium
2026-07-20 00:14:51,629 | INFO | tools.task_tools | create_task succeeded: task_id=97b2e7b2-ed90-431d-80d3-3dd149b9bcd3
2026-07-20 00:14:51,629 | INFO | tools.task_tools | complete_task called: task_id=97b2e7b2-ed90-431d-80d3-3dd149b9bcd3
2026-07-20 00:14:51,642 | INFO | tools.task_tools | complete_task succeeded: task_id=97b2e7b2-ed90-431d-80d3-3dd149b9bcd3
2026-07-20 00:14:51,728 | INFO | tools.task_tools | create_task called: title='Late task' priority=Medium
2026-07-20 00:14:51,740 | INFO | tools.task_tools | create_task succeeded: task_id=2043568a-b2d9-477f-b0fb-8e3d1d116e77
2026-07-20 00:14:51,741 | INFO | tools.task_tools | create_task called: title='Future task' priority=Medium
2026-07-20 00:14:51,752 | INFO | tools.task_tools | create_task succeeded: task_id=5f58c032-1116-4909-aa6a-53cc46843861
2026-07-20 00:14:51,752 | INFO | tools.task_tools | create_task called: title='Late but done' priority=Medium
2026-07-20 00:14:51,763 | INFO | tools.task_tools | create_task succeeded: task_id=f4c3c00d-5b0e-46af-b281-616b18b162e7
2026-07-20 00:14:51,764 | INFO | tools.task_tools | complete_task called: task_id=f4c3c00d-5b0e-46af-b281-616b18b162e7
2026-07-20 00:14:51,776 | INFO | tools.task_tools | complete_task succeeded: task_id=f4c3c00d-5b0e-46af-b281-616b18b162e7
2026-07-20 00:14:51,777 | INFO | tools.task_tools | detect_overdue_tasks called
2026-07-20 00:14:51,779 | INFO | tools.task_tools | detect_overdue_tasks found 1 overdue task(s)
2026-07-20 00:14:51,860 | INFO | tools.note_tools | save_note called: title='Idea' category=general
2026-07-20 00:14:51,880 | INFO | tools.note_tools | save_note succeeded: note_id=c12d1a9c-baa8-48b2-b971-3c721fa1458b
2026-07-20 00:14:51,987 | INFO | tools.note_tools | save_note called: title='Marketing plan' category=general
2026-07-20 00:14:52,003 | INFO | tools.note_tools | save_note succeeded: note_id=7e48d5fa-858d-4a39-a23e-04d233f8d438
2026-07-20 00:14:52,004 | INFO | tools.note_tools | save_note called: title='Random note' category=general
2026-07-20 00:14:52,019 | INFO | tools.note_tools | save_note succeeded: note_id=46e27ecf-e319-4cfd-a52d-be6dfaac5b65
2026-07-20 00:14:52,020 | INFO | tools.note_tools | search_notes called: query='marketing' category=None date_from=None date_to=None
2026-07-20 00:14:52,023 | INFO | tools.note_tools | search_notes returned 2 result(s)
2026-07-20 00:14:52,142 | INFO | tools.note_tools | save_note called: title='Marketing plan A' category=general
2026-07-20 00:14:52,157 | INFO | tools.note_tools | save_note succeeded: note_id=d7e499a9-e626-4ee4-9272-976b0a486d26
2026-07-20 00:14:52,159 | INFO | tools.note_tools | search_notes called: query='marketing' category=None date_from=2026-07-20 19:14:52.158469+00:00 date_to=None
2026-07-20 00:14:52,163 | INFO | tools.note_tools | search_notes returned 0 result(s)
2026-07-20 00:14:52,266 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=29
2026-07-20 00:14:52,266 | INFO | tools.planning_tools | extract_meeting_actions succeeded: 1 action item(s), 1 decision(s)
2026-07-20 00:14:52,371 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=10
2026-07-20 00:14:52,374 | ERROR | tools.planning_tools | extract_meeting_actions failed: invalid model response: 3 validation errors for ExtractMeetingActionsOutput
decisions
  Field required [type=missing, input_value={'summary': 'only this'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
action_items
  Field required [type=missing, input_value={'summary': 'only this'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
unresolved_questions
  Field required [type=missing, input_value={'summary': 'only this'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
2026-07-20 00:14:52,506 | INFO | tools.task_tools | create_task called: title='Overdue thing' priority=Low
2026-07-20 00:14:52,524 | INFO | tools.task_tools | create_task succeeded: task_id=99914432-dfb9-401c-a3f6-421dc3b6b8b1
2026-07-20 00:14:52,524 | INFO | tools.task_tools | create_task called: title='Future thing' priority=Critical
2026-07-20 00:14:52,538 | INFO | tools.task_tools | create_task succeeded: task_id=43778c67-1f93-4b36-bf24-bd2dc57c2489
2026-07-20 00:14:52,543 | INFO | tools.planning_tools | generate_work_plan called: available_hours=20.0 date=2026-07-20
2026-07-20 00:14:52,544 | INFO | tools.planning_tools | generate_work_plan succeeded: 2 task(s) scheduled, 0 deferred
2026-07-20 00:14:52,656 | INFO | tools.task_tools | create_task called: title='Big task' priority=Critical
2026-07-20 00:14:52,673 | INFO | tools.task_tools | create_task succeeded: task_id=824d3ec7-084d-444c-bf15-e639dbd252b0
2026-07-20 00:14:52,676 | INFO | tools.planning_tools | generate_work_plan called: available_hours=1.0 date=2026-07-20
2026-07-20 00:14:52,676 | INFO | tools.planning_tools | generate_work_plan succeeded: 0 task(s) scheduled, 1 deferred
2026-07-20 00:14:52,797 | INFO | tools.task_tools | create_task called: title='Blocked thing' priority=Medium
2026-07-20 00:14:52,810 | INFO | tools.task_tools | create_task succeeded: task_id=11e72d1e-9b3b-425d-b0bf-8346da60699e
2026-07-20 00:14:52,811 | INFO | tools.task_tools | update_task called: task_id=11e72d1e-9b3b-425d-b0bf-8346da60699e
2026-07-20 00:14:52,828 | INFO | tools.task_tools | update_task succeeded: task_id=11e72d1e-9b3b-425d-b0bf-8346da60699e
2026-07-20 00:14:52,830 | INFO | tools.planning_tools | generate_work_plan called: available_hours=20.0 date=2026-07-20
2026-07-20 00:14:52,831 | INFO | tools.planning_tools | generate_work_plan succeeded: 0 task(s) scheduled, 1 deferred
2026-07-20 00:14:52,915 | INFO | tools.reminder_tools | create_reminder called: message='Follow up with Sara' remind_at=2026-07-20 19:14:52.915764+00:00 task_id=None
2026-07-20 00:14:52,939 | INFO | tools.reminder_tools | create_reminder succeeded: reminder_id=fa9297fb-8373-4048-a37e-3fb017c4bc8a
2026-07-20 00:14:53,041 | INFO | tools.task_tools | create_task called: title='Draft report' priority=Medium
2026-07-20 00:14:53,056 | INFO | tools.task_tools | create_task succeeded: task_id=d52cf364-8fe0-4222-b890-e593189a7ef3
2026-07-20 00:14:53,057 | INFO | tools.reminder_tools | create_reminder called: message='Check on the draft report' remind_at=2026-07-19 21:14:53.057252+00:00 task_id=d52cf364-8fe0-4222-b890-e593189a7ef3
2026-07-20 00:14:53,074 | INFO | tools.reminder_tools | create_reminder succeeded: reminder_id=0a54ef02-569a-419a-9bc1-eb19410647af
2026-07-20 00:14:53,161 | INFO | tools.email_tools | draft_follow_up_email called: recipient='sara@example.com' task_id=None
2026-07-20 00:14:53,161 | INFO | tools.email_tools | draft_follow_up_email succeeded: recipient=sara@example.com subject='Following up on the Q3 launch'
2026-07-20 00:14:53,242 | INFO | tools.email_tools | draft_follow_up_email called: recipient='sara@example.com' task_id=None
2026-07-20 00:14:53,243 | ERROR | tools.email_tools | draft_follow_up_email failed: invalid model response: 1 validation error for DraftFollowUpEmailOutput
body
  Field required [type=missing, input_value={'subject': 'only this', ...nt': 'sara@example.com'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
2026-07-20 00:14:53,321 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=26
2026-07-20 00:14:53,321 | INFO | tools.planning_tools | extract_meeting_actions succeeded: 2 action item(s), 1 decision(s)
2026-07-20 00:14:53,336 | INFO | tools.task_tools | create_tasks_bulk called: count=2
2026-07-20 00:14:53,359 | INFO | tools.task_tools | create_tasks_bulk succeeded: task_ids=['7768107d-4ed5-42b2-a84d-2a27b5f72bc8', '8c452ad5-dd4f-468f-ab19-176e4f4de3f4']
2026-07-20 00:14:53,493 | INFO | tools.task_tools | list_tasks called: status=Status.PENDING priority=None tag=None due_before=None
2026-07-20 00:14:53,496 | INFO | tools.task_tools | list_tasks returned 2 task(s)
2026-07-20 00:14:53,498 | INFO | tools.task_tools | detect_overdue_tasks called
2026-07-20 00:14:53,500 | INFO | tools.task_tools | detect_overdue_tasks found 1 overdue task(s)
2026-07-20 00:14:53,503 | INFO | tools.planning_tools | generate_work_plan called: available_hours=8.0 date=2026-07-20
2026-07-20 00:14:53,503 | INFO | tools.planning_tools | generate_work_plan succeeded: 2 task(s) scheduled, 0 deferred
2026-07-20 00:14:53,680 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=None
2026-07-20 00:14:53,683 | INFO | tools.task_tools | list_tasks returned 3 task(s)
2026-07-20 00:14:53,685 | INFO | tools.task_tools | detect_overdue_tasks called
2026-07-20 00:14:53,687 | INFO | tools.task_tools | detect_overdue_tasks found 1 overdue task(s)
2026-07-20 00:16:01,965 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=11
2026-07-20 00:16:01,966 | ERROR | tools.planning_tools | extract_meeting_actions failed: Gemini quota exceeded
2026-07-20 00:16:37,059 | INFO | tools.task_tools | list_tasks called: status=None priority=Priority.CRITICAL tag=None due_before=None
2026-07-20 00:16:37,064 | INFO | tools.task_tools | list_tasks returned 1 task(s)
2026-07-20 00:16:37,367 | INFO | tools.task_tools | complete_task called: task_id=1b14fe8f-7dc3-4e25-974e-e016a22cfb60
2026-07-20 00:16:37,384 | INFO | tools.task_tools | complete_task succeeded: task_id=1b14fe8f-7dc3-4e25-974e-e016a22cfb60
2026-07-20 00:16:37,491 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=None
2026-07-20 00:16:37,494 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:16:37,645 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=0 due_before=None
2026-07-20 00:16:37,652 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:16:37,655 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=1 due_before=None
2026-07-20 00:16:37,658 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:16:37,661 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=2 due_before=None
2026-07-20 00:16:37,664 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:16:37,667 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=3 due_before=None
2026-07-20 00:16:37,671 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:16:37,673 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=4 due_before=None
2026-07-20 00:16:37,676 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:16:37,679 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=5 due_before=None
2026-07-20 00:16:37,681 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:16:37,683 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=6 due_before=None
2026-07-20 00:16:37,685 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:16:37,687 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=7 due_before=None
2026-07-20 00:16:37,689 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:16:37,897 | INFO | tools.task_tools | create_task called: title='First task' priority=Medium
2026-07-20 00:16:37,911 | INFO | tools.task_tools | create_task succeeded: task_id=56c70545-68b9-4000-9918-ca633995e342
2026-07-20 00:16:38,111 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=None
2026-07-20 00:16:38,113 | INFO | tools.task_tools | list_tasks returned 1 task(s)
2026-07-20 00:16:38,409 | INFO | tools.task_tools | complete_task called: task_id=9e068700-e97a-4aad-9da7-e62f2ceff3fe
2026-07-20 00:16:38,424 | INFO | tools.task_tools | complete_task succeeded: task_id=9e068700-e97a-4aad-9da7-e62f2ceff3fe
2026-07-20 00:16:38,723 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=None
2026-07-20 00:16:38,726 | INFO | tools.task_tools | list_tasks returned 2 task(s)
2026-07-20 00:16:38,955 | INFO | tools.note_tools | search_notes called: query='Q3 launch' category=None date_from=None date_to=None
2026-07-20 00:16:38,962 | INFO | tools.note_tools | search_notes returned 1 result(s)
2026-07-20 00:16:40,410 | INFO | tools.task_tools | create_task called: title='Logged task' priority=Medium
2026-07-20 00:16:40,424 | INFO | tools.task_tools | create_task succeeded: task_id=fbbf1cc8-49d7-4259-b0c7-4233afadd7ee
2026-07-20 00:16:40,521 | INFO | tools.task_tools | update_task called: task_id=does-not-exist
2026-07-20 00:16:40,526 | ERROR | tools.task_tools | update_task failed: no task found with ID does-not-exist
2026-07-20 00:16:40,611 | INFO | tools.task_tools | complete_task called: task_id=does-not-exist
2026-07-20 00:16:40,614 | ERROR | tools.task_tools | complete_task failed: no task found with ID does-not-exist
2026-07-20 00:16:40,710 | INFO | tools.task_tools | create_task called: title='A' priority=Medium
2026-07-20 00:16:40,725 | INFO | tools.task_tools | create_task succeeded: task_id=1b4dcd6f-d714-4ba0-b774-18e74133784f
2026-07-20 00:16:40,725 | INFO | tools.task_tools | create_task called: title='B' priority=Medium
2026-07-20 00:16:40,738 | INFO | tools.task_tools | create_task succeeded: task_id=f27f553b-8b22-497f-8366-998581c93fc4
2026-07-20 00:16:40,739 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=None
2026-07-20 00:16:40,743 | INFO | tools.task_tools | list_tasks returned 2 task(s)
2026-07-20 00:16:40,839 | INFO | tools.note_tools | save_note called: title='Logged note' category=general
2026-07-20 00:16:40,855 | INFO | tools.note_tools | save_note succeeded: note_id=5ba44f8f-9477-4df3-823a-04d1efa24c2d
2026-07-20 00:16:40,958 | INFO | tools.note_tools | save_note called: title='Marketing plan' category=general
2026-07-20 00:16:40,974 | INFO | tools.note_tools | save_note succeeded: note_id=2f55b2bd-448d-49c4-b4a0-a2ef25ce6815
2026-07-20 00:16:40,975 | INFO | tools.note_tools | search_notes called: query='marketing' category=None date_from=None date_to=None
2026-07-20 00:16:40,978 | INFO | tools.note_tools | search_notes returned 1 result(s)
2026-07-20 00:16:41,077 | INFO | tools.task_tools | create_task called: title='Some task' priority=Medium
2026-07-20 00:16:41,091 | INFO | tools.task_tools | create_task succeeded: task_id=e65c7860-0cd5-4dc5-b345-46eb489c9b8d
2026-07-20 00:16:41,094 | INFO | tools.planning_tools | generate_work_plan called: available_hours=8.0 date=2026-07-20
2026-07-20 00:16:41,094 | INFO | tools.planning_tools | generate_work_plan succeeded: 1 task(s) scheduled, 0 deferred
2026-07-20 00:16:41,190 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=9
2026-07-20 00:16:41,191 | ERROR | tools.planning_tools | extract_meeting_actions failed: LLM error: simulated LLM failure
2026-07-20 00:16:41,312 | INFO | tools.task_tools | create_task called: title='Write tests' priority=Medium
2026-07-20 00:16:41,324 | INFO | tools.task_tools | create_task succeeded: task_id=db76c664-5ef0-4ed2-b960-9d82e7e60132
2026-07-20 00:16:41,401 | INFO | tools.task_tools | create_tasks_bulk called: count=2
2026-07-20 00:16:41,438 | INFO | tools.task_tools | create_tasks_bulk succeeded: task_ids=['728fb0b5-67f8-4c6b-b898-febaa2c9779b', '31eea785-ae82-4cd6-b070-2087ad5da07b']
2026-07-20 00:16:41,512 | INFO | tools.task_tools | create_task called: title='A' priority=High
2026-07-20 00:16:41,529 | INFO | tools.task_tools | create_task succeeded: task_id=2cdaa50a-b525-4894-8953-099f9bbef061
2026-07-20 00:16:41,530 | INFO | tools.task_tools | create_task called: title='B' priority=Low
2026-07-20 00:16:41,541 | INFO | tools.task_tools | create_task succeeded: task_id=23c49777-3c92-4349-a173-3daa00cc34ea
2026-07-20 00:16:41,541 | INFO | tools.task_tools | list_tasks called: status=None priority=Priority.HIGH tag=None due_before=None
2026-07-20 00:16:41,543 | INFO | tools.task_tools | list_tasks returned 1 task(s)
2026-07-20 00:16:41,624 | INFO | tools.task_tools | create_task called: title='Due soon' priority=Medium
2026-07-20 00:16:41,635 | INFO | tools.task_tools | create_task succeeded: task_id=e2251bdd-6310-4c27-8a02-f9a98dae9575
2026-07-20 00:16:41,635 | INFO | tools.task_tools | create_task called: title='Due later' priority=Medium
2026-07-20 00:16:41,654 | INFO | tools.task_tools | create_task succeeded: task_id=a0cba486-5eb7-45d2-afc2-71114b75de9b
2026-07-20 00:16:41,655 | INFO | tools.task_tools | create_task called: title='No due date' priority=Medium
2026-07-20 00:16:41,667 | INFO | tools.task_tools | create_task succeeded: task_id=a4ad1f5f-f085-49f9-ae1b-2a67cfbce598
2026-07-20 00:16:41,667 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=2026-07-26 19:16:41.667601+00:00
2026-07-20 00:16:41,671 | INFO | tools.task_tools | list_tasks returned 1 task(s)
2026-07-20 00:16:41,751 | INFO | tools.task_tools | update_task called: task_id=does-not-exist
2026-07-20 00:16:41,754 | ERROR | tools.task_tools | update_task failed: no task found with ID does-not-exist
2026-07-20 00:16:41,828 | INFO | tools.task_tools | create_task called: title='Finish this' priority=Medium
2026-07-20 00:16:41,838 | INFO | tools.task_tools | create_task succeeded: task_id=5b9e0cf0-df2c-4bd7-b3fd-d0e90230dddf
2026-07-20 00:16:41,838 | INFO | tools.task_tools | complete_task called: task_id=5b9e0cf0-df2c-4bd7-b3fd-d0e90230dddf
2026-07-20 00:16:41,848 | INFO | tools.task_tools | complete_task succeeded: task_id=5b9e0cf0-df2c-4bd7-b3fd-d0e90230dddf
2026-07-20 00:16:41,938 | INFO | tools.task_tools | create_task called: title='Late task' priority=Medium
2026-07-20 00:16:41,957 | INFO | tools.task_tools | create_task succeeded: task_id=0742a535-b580-4cae-a67e-6157941a3988
2026-07-20 00:16:41,958 | INFO | tools.task_tools | create_task called: title='Future task' priority=Medium
2026-07-20 00:16:41,975 | INFO | tools.task_tools | create_task succeeded: task_id=2bc121d2-95f4-4c7a-9de4-be57e9573b28
2026-07-20 00:16:41,976 | INFO | tools.task_tools | create_task called: title='Late but done' priority=Medium
2026-07-20 00:16:41,992 | INFO | tools.task_tools | create_task succeeded: task_id=53130e76-be2d-4153-81ad-bbbd60c4707c
2026-07-20 00:16:41,992 | INFO | tools.task_tools | complete_task called: task_id=53130e76-be2d-4153-81ad-bbbd60c4707c
2026-07-20 00:16:42,010 | INFO | tools.task_tools | complete_task succeeded: task_id=53130e76-be2d-4153-81ad-bbbd60c4707c
2026-07-20 00:16:42,011 | INFO | tools.task_tools | detect_overdue_tasks called
2026-07-20 00:16:42,014 | INFO | tools.task_tools | detect_overdue_tasks found 1 overdue task(s)
2026-07-20 00:16:42,121 | INFO | tools.note_tools | save_note called: title='Idea' category=general
2026-07-20 00:16:42,138 | INFO | tools.note_tools | save_note succeeded: note_id=78a5c080-a907-45b1-8a85-5b9a007c3196
2026-07-20 00:16:42,250 | INFO | tools.note_tools | save_note called: title='Marketing plan' category=general
2026-07-20 00:16:42,265 | INFO | tools.note_tools | save_note succeeded: note_id=e29f1dc4-05a5-4a78-ae48-2ef0b3a52e59
2026-07-20 00:16:42,265 | INFO | tools.note_tools | save_note called: title='Random note' category=general
2026-07-20 00:16:42,278 | INFO | tools.note_tools | save_note succeeded: note_id=c8d88b65-9f09-4556-906c-6c07b73d0a65
2026-07-20 00:16:42,279 | INFO | tools.note_tools | search_notes called: query='marketing' category=None date_from=None date_to=None
2026-07-20 00:16:42,284 | INFO | tools.note_tools | search_notes returned 2 result(s)
2026-07-20 00:16:42,407 | INFO | tools.note_tools | save_note called: title='Marketing plan A' category=general
2026-07-20 00:16:42,424 | INFO | tools.note_tools | save_note succeeded: note_id=c0cc9afd-a67b-4fde-8524-a55ecd9db658
2026-07-20 00:16:42,425 | INFO | tools.note_tools | search_notes called: query='marketing' category=None date_from=2026-07-20 19:16:42.425521+00:00 date_to=None
2026-07-20 00:16:42,433 | INFO | tools.note_tools | search_notes returned 0 result(s)
2026-07-20 00:16:42,541 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=29
2026-07-20 00:16:42,541 | INFO | tools.planning_tools | extract_meeting_actions succeeded: 1 action item(s), 1 decision(s)
2026-07-20 00:16:42,633 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=10
2026-07-20 00:16:42,634 | ERROR | tools.planning_tools | extract_meeting_actions failed: invalid model response: 3 validation errors for ExtractMeetingActionsOutput
decisions
  Field required [type=missing, input_value={'summary': 'only this'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
action_items
  Field required [type=missing, input_value={'summary': 'only this'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
unresolved_questions
  Field required [type=missing, input_value={'summary': 'only this'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
2026-07-20 00:16:42,726 | INFO | tools.task_tools | create_task called: title='Overdue thing' priority=Low
2026-07-20 00:16:42,740 | INFO | tools.task_tools | create_task succeeded: task_id=e5ec9c3f-c997-4036-b97d-039ab4e71d2a
2026-07-20 00:16:42,741 | INFO | tools.task_tools | create_task called: title='Future thing' priority=Critical
2026-07-20 00:16:42,753 | INFO | tools.task_tools | create_task succeeded: task_id=5c4f47b3-9a7b-4bd5-b39c-d5e1bd92fabb
2026-07-20 00:16:42,756 | INFO | tools.planning_tools | generate_work_plan called: available_hours=20.0 date=2026-07-20
2026-07-20 00:16:42,756 | INFO | tools.planning_tools | generate_work_plan succeeded: 2 task(s) scheduled, 0 deferred
2026-07-20 00:16:42,840 | INFO | tools.task_tools | create_task called: title='Big task' priority=Critical
2026-07-20 00:16:42,862 | INFO | tools.task_tools | create_task succeeded: task_id=87492cb0-1a6e-4f7a-8992-ab9bac8eaf96
2026-07-20 00:16:42,865 | INFO | tools.planning_tools | generate_work_plan called: available_hours=1.0 date=2026-07-20
2026-07-20 00:16:42,866 | INFO | tools.planning_tools | generate_work_plan succeeded: 0 task(s) scheduled, 1 deferred
2026-07-20 00:16:42,959 | INFO | tools.task_tools | create_task called: title='Blocked thing' priority=Medium
2026-07-20 00:16:42,973 | INFO | tools.task_tools | create_task succeeded: task_id=0cfa49ef-b89b-4968-ab41-5332b36587a8
2026-07-20 00:16:42,974 | INFO | tools.task_tools | update_task called: task_id=0cfa49ef-b89b-4968-ab41-5332b36587a8
2026-07-20 00:16:42,987 | INFO | tools.task_tools | update_task succeeded: task_id=0cfa49ef-b89b-4968-ab41-5332b36587a8
2026-07-20 00:16:42,990 | INFO | tools.planning_tools | generate_work_plan called: available_hours=20.0 date=2026-07-20
2026-07-20 00:16:42,990 | INFO | tools.planning_tools | generate_work_plan succeeded: 0 task(s) scheduled, 1 deferred
2026-07-20 00:16:43,075 | INFO | tools.reminder_tools | create_reminder called: message='Follow up with Sara' remind_at=2026-07-20 19:16:43.075549+00:00 task_id=None
2026-07-20 00:16:43,094 | INFO | tools.reminder_tools | create_reminder succeeded: reminder_id=b9b5a151-5650-47a5-b641-8870b066f2c7
2026-07-20 00:16:43,173 | INFO | tools.task_tools | create_task called: title='Draft report' priority=Medium
2026-07-20 00:16:43,184 | INFO | tools.task_tools | create_task succeeded: task_id=4fce3f51-d12b-4ca9-a544-dfb4375a0d4a
2026-07-20 00:16:43,184 | INFO | tools.reminder_tools | create_reminder called: message='Check on the draft report' remind_at=2026-07-19 21:16:43.184547+00:00 task_id=4fce3f51-d12b-4ca9-a544-dfb4375a0d4a
2026-07-20 00:16:43,194 | INFO | tools.reminder_tools | create_reminder succeeded: reminder_id=65c54b23-15b8-4ab4-ac22-81e42f8ef149
2026-07-20 00:16:43,272 | INFO | tools.email_tools | draft_follow_up_email called: recipient='sara@example.com' task_id=None
2026-07-20 00:16:43,273 | INFO | tools.email_tools | draft_follow_up_email succeeded: recipient=sara@example.com subject='Following up on the Q3 launch'
2026-07-20 00:16:43,374 | INFO | tools.email_tools | draft_follow_up_email called: recipient='sara@example.com' task_id=None
2026-07-20 00:16:43,375 | ERROR | tools.email_tools | draft_follow_up_email failed: invalid model response: 1 validation error for DraftFollowUpEmailOutput
body
  Field required [type=missing, input_value={'subject': 'only this', ...nt': 'sara@example.com'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.13/v/missing
2026-07-20 00:16:43,469 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=26
2026-07-20 00:16:43,470 | INFO | tools.planning_tools | extract_meeting_actions succeeded: 2 action item(s), 1 decision(s)
2026-07-20 00:16:43,484 | INFO | tools.task_tools | create_tasks_bulk called: count=2
2026-07-20 00:16:43,510 | INFO | tools.task_tools | create_tasks_bulk succeeded: task_ids=['c613fd22-45cc-4841-a349-d1eb02b116f0', '65fe9234-cd08-4cf9-a550-f2b0b4cd2a01']
2026-07-20 00:16:43,644 | INFO | tools.task_tools | list_tasks called: status=Status.PENDING priority=None tag=None due_before=None
2026-07-20 00:16:43,648 | INFO | tools.task_tools | list_tasks returned 2 task(s)
2026-07-20 00:16:43,650 | INFO | tools.task_tools | detect_overdue_tasks called
2026-07-20 00:16:43,653 | INFO | tools.task_tools | detect_overdue_tasks found 1 overdue task(s)
2026-07-20 00:16:43,656 | INFO | tools.planning_tools | generate_work_plan called: available_hours=8.0 date=2026-07-20
2026-07-20 00:16:43,657 | INFO | tools.planning_tools | generate_work_plan succeeded: 2 task(s) scheduled, 0 deferred
2026-07-20 00:16:43,850 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=None
2026-07-20 00:16:43,852 | INFO | tools.task_tools | list_tasks returned 3 task(s)
2026-07-20 00:16:43,854 | INFO | tools.task_tools | detect_overdue_tasks called
2026-07-20 00:16:43,856 | INFO | tools.task_tools | detect_overdue_tasks found 1 overdue task(s)
2026-07-20 00:16:58,532 | INFO | tools.planning_tools | extract_meeting_actions called: transcript_length=11
2026-07-20 00:16:58,532 | ERROR | tools.planning_tools | extract_meeting_actions failed: Gemini quota exceeded
2026-07-20 00:27:42,230 | INFO | tools.task_tools | list_tasks called: status=None priority=Priority.CRITICAL tag=None due_before=None
2026-07-20 00:27:42,243 | INFO | tools.task_tools | list_tasks returned 1 task(s)
2026-07-20 00:27:42,623 | INFO | tools.task_tools | complete_task called: task_id=915b7ccf-c212-42b3-ba56-1e9c0ef8a4fe
2026-07-20 00:27:42,660 | INFO | tools.task_tools | complete_task succeeded: task_id=915b7ccf-c212-42b3-ba56-1e9c0ef8a4fe
2026-07-20 00:27:42,797 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=None due_before=None
2026-07-20 00:27:42,801 | INFO | tools.task_tools | list_tasks returned 0 task(s)
2026-07-20 00:27:42,934 | INFO | tools.task_tools | list_tasks called: status=None priority=None tag=0 due_before=None
2026-07-20 00:27:42,943 | INFO | tools.task_tools | list_tasks returned 0 task(s)
